normalize;meka.classifiers.multilabel.BPNN;meka.classifiers.multilabel.BPNN-E;meka.classifiers.multilabel.BPNN-H;meka.classifiers.multilabel.BPNN-r;meka.classifiers.multilabel.BPNN-m;meka.classifiers.multilabel.BR;meka.classifiers.multilabel.CC;meka.classifiers.multilabel.RAkEL;meka.classifiers.multilabel.RAkEL-N;meka.classifiers.multilabel.RAkEL-P;meka.classifiers.multilabel.RAkEL-k;meka.classifiers.multilabel.RAkEL-M;meka.classifiers.multilabel.LC;meka.classifiers.multilabel.BCC;meka.classifiers.multilabel.BCC-X;meka.classifiers.multilabel.BRq;meka.classifiers.multilabel.BRq-P;meka.classifiers.multilabel.FW;meka.classifiers.multilabel.MCC;meka.classifiers.multilabel.MCC-Iy;meka.classifiers.multilabel.MCC-Is;meka.classifiers.multilabel.MCC-P;meka.classifiers.multilabel.PCC;meka.classifiers.multilabel.PS;meka.classifiers.multilabel.PS-P;meka.classifiers.multilabel.PS-N;meka.classifiers.multilabel.PSt;meka.classifiers.multilabel.PSt-P;meka.classifiers.multilabel.PSt-N;meka.classifiers.multilabel.RAkELd;meka.classifiers.multilabel.RAkELd-P;meka.classifiers.multilabel.RAkELd-N;meka.classifiers.multilabel.RAkELd-batch-size;meka.classifiers.multilabel.RT;meka.classifiers.multilabel.CT;meka.classifiers.multilabel.CT-X;meka.classifiers.multilabel.CT-Iy;meka.classifiers.multilabel.CT-Is;meka.classifiers.multilabel.CT-P;meka.classifiers.multilabel.CT-H;meka.classifiers.multilabel.CT-L;meka.classifiers.multilabel.CDN;meka.classifiers.multilabel.CDN-Ic;meka.classifiers.multilabel.CDN-I;meka.classifiers.multilabel.CDT;meka.classifiers.multilabel.CDT-H;meka.classifiers.multilabel.CDT-X;meka.classifiers.multilabel.CDT-I;meka.classifiers.multilabel.CDT-Ic;meka.classifiers.multilabel.CDT-L;meka.classifiers.multilabel.PMCC;meka.classifiers.multilabel.PMCC-Iy;meka.classifiers.multilabel.PMCC-Is;meka.classifiers.multilabel.PMCC-B;meka.classifiers.multilabel.PMCC-O;meka.classifiers.multilabel.PMCC-M;meka.classifiers.multilabel.PMCC-P;weka.classifiers.bayes.NaiveBayes;weka.classifiers.bayes.NaiveBayes-K;weka.classifiers.bayes.NaiveBayes-D;weka.classifiers.rules.PART;weka.classifiers.rules.PART-M;weka.classifiers.rules.PART-B;weka.classifiers.rules.PART-R;weka.classifiers.rules.PART-N;weka.classifiers.trees.J48;weka.classifiers.trees.J48-M;weka.classifiers.trees.J48-B;weka.classifiers.trees.J48-J;weka.classifiers.trees.J48-A;weka.classifiers.trees.J48-U;weka.classifiers.trees.J48-C;weka.classifiers.trees.J48-O;weka.classifiers.trees.J48-S;weka.classifiers.lazy.IBk;weka.classifiers.lazy.IBk-K;weka.classifiers.lazy.IBk-X;weka.classifiers.lazy.IBk-I;weka.classifiers.lazy.IBk-F;weka.classifiers.functions.SMO;weka.classifiers.functions.SMO-C;weka.classifiers.functions.SMO-N;weka.classifiers.functions.SMO-M;weka.classifiers.functions.SMO-K;weka.classifiers.rules.JRip;weka.classifiers.rules.JRip-N;weka.classifiers.rules.JRip-E;weka.classifiers.rules.JRip-P;weka.classifiers.rules.JRip-O;weka.classifiers.functions.Logistic;weka.classifiers.functions.Logistic-R;weka.classifiers.bayes.BayesNet;weka.classifiers.bayes.BayesNet-D;weka.classifiers.bayes.BayesNet-Q;weka.classifiers.trees.RandomForest;weka.classifiers.trees.RandomForest-I;weka.classifiers.trees.RandomForest-K;weka.classifiers.trees.RandomForest-depth;weka.classifiers.rules.DecisionTable;weka.classifiers.rules.DecisionTable-E;weka.classifiers.rules.DecisionTable-I;weka.classifiers.rules.DecisionTable-S;weka.classifiers.rules.DecisionTable-X;weka.classifiers.lazy.KStar;weka.classifiers.lazy.KStar-B;weka.classifiers.lazy.KStar-E;weka.classifiers.lazy.KStar-M;weka.classifiers.trees.LMT;weka.classifiers.trees.LMT-M;weka.classifiers.trees.LMT-B;weka.classifiers.trees.LMT-R;weka.classifiers.trees.LMT-C;weka.classifiers.trees.LMT-P;weka.classifiers.trees.LMT-W;weka.classifiers.trees.LMT-A;weka.classifiers.functions.MultilayerPerceptron;weka.classifiers.functions.MultilayerPerceptron-L;weka.classifiers.functions.MultilayerPerceptron-M;weka.classifiers.functions.MultilayerPerceptron-H;weka.classifiers.functions.MultilayerPerceptron-B;weka.classifiers.functions.MultilayerPerceptron-R;weka.classifiers.functions.MultilayerPerceptron-D;weka.classifiers.trees.REPTree;weka.classifiers.trees.REPTree-M;weka.classifiers.trees.REPTree-L;weka.classifiers.trees.REPTree-P;weka.classifiers.functions.SGD;weka.classifiers.functions.SGD-F;weka.classifiers.functions.SGD-L;weka.classifiers.functions.SGD-R;weka.classifiers.functions.SGD-N;weka.classifiers.functions.SGD-M;weka.classifiers.trees.RandomTree;weka.classifiers.trees.RandomTree-M;weka.classifiers.trees.RandomTree-K;weka.classifiers.trees.RandomTree-depth;weka.classifiers.trees.RandomTree-N;weka.classifiers.functions.SimpleLogistic;weka.classifiers.functions.SimpleLogistic-W;weka.classifiers.functions.SimpleLogistic-S;weka.classifiers.functions.SimpleLogistic-A;weka.classifiers.functions.VotedPerceptron;weka.classifiers.functions.VotedPerceptron-I;weka.classifiers.functions.VotedPerceptron-M;weka.classifiers.functions.VotedPerceptron-E;weka.classifiers.functions.supportVector.PolyKernel;weka.classifiers.functions.supportVector.PolyKernel-E;weka.classifiers.functions.supportVector.PolyKernel-L;weka.classifiers.functions.supportVector.NormalizedPolyKernel;weka.classifiers.functions.supportVector.NormalizedPolyKernel-E;weka.classifiers.functions.supportVector.NormalizedPolyKernel-L;weka.classifiers.functions.supportVector.Puk;weka.classifiers.functions.supportVector.Puk-O;weka.classifiers.functions.supportVector.Puk-S;weka.classifiers.functions.supportVector.RBFKernel;weka.classifiers.functions.supportVector.RBFKernel-G;F1 (macro averaged by label);Model Size
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;47.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.519;18743.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;8.0;1.0;1.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.675;27309.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;105.0;36.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.621;3028100.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;62.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.429;14890.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;5.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.657;214323.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;60.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.447;17695.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;2.0;2.0;0.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.538;228781.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;5.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;0.568;53290.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;16.0;1.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.625;34036.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;34.0;1.0;1.0;0.0;0.0;13.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.586;17697.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;1.0;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.658;115271.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;20000.0;16.0;;;;;;;;;;;;0.463;1991924.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;1.0;;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.649;136431.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;50.0;0.0;0.0;1.0;0.0;18.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.509;17033.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.613;26953.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;61.0;30.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.429;14890.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;28.0;1.0;0.0;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.607;33766.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;12.0;1.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.626;34229.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;2.0;2.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;0.631;60780.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;5.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.648;214451.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;33309.0;25.0;;;;;;;;;;;;0.415;2830391.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;48.0;0.0;0.0;1.0;1.0;48.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.632;130295.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;29.0;1.0;0.0;0.0;1.0;45.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.631;183951.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;62.0;0.0;23.0;5.0;;;;;;;;;;;;;;;;;;;;0.429;14492.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;3.0;4.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;0.549;53290.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;25.0;0.0;0.0;4.0;;;;;;;;;;;;;;;;;;;;0.559;17012.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1.0;10.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;0.493;42908.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;40.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.519;18799.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;50.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.429;15471.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;6.0;0.0;0.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.646;35045.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;3.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;0.549;53290.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;9.0;6.0;3.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.641;315994.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;2.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;4.0;0.0;;;;;;;;;0.493;443467.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;53.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.556;294755.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;4.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;27.0;1.0;;;;;;0.459;528904.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;2.0;9.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;0.526;53290.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;5.0;8.0;3.0;0.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.646;547974.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;12.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;0.537;71458.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;13.0;0.0;0.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.603;25237.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;0.0;1.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.62;68216.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;3.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.657;58833.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;20.0;0.0;0.0;1.0;0.0;56.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.555;134934.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;20.0;0.0;0.0;2.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.607;34455.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;11.0;1.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.653;214403.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;28.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.429;14915.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;4.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.624;54029.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;20.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.511;14965.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;19.0;0.0;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.612;328522.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;7.0;9.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.422;441518.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;3.0;0.0;0.0;;;;;;;;;;;;;;;;0.636;74521.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;8.0;35.0;29.0;4.0;;;;;;;;;;;;;;;;;;;;0.543;19931.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;;0.0;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.653;59972.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;39.0;36.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;0.566;17146.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;45.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.519;18799.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;4.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;37.0;0.0;;;;;;0.634;529100.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;1.0;13.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;0.54;60780.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;38.0;1.0;0.0;0.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.578;17341.0
0.0;;;;;;;;;;;;;;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;7.0;30.0;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.588;27808.0
